"","DATE","STATION","NAME","rain","temp"
"60",2013-10-01,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,19.7
"61",2013-10-02,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,20.9
"62",2013-10-03,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.8
"63",2013-10-04,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.1
"64",2013-10-05,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.7
"65",2013-10-06,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.2
"66",2013-10-07,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.2
"67",2013-10-08,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.3
"68",2013-10-09,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.3
"69",2013-10-10,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,29.7
"70",2013-10-11,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.4
"71",2013-10-12,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.4
"72",2013-10-13,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.1
"73",2013-10-14,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,21.9
"74",2013-10-15,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23
"75",2013-10-16,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.4
"76",2013-10-17,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.7
"77",2013-10-18,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.3
"78",2013-10-19,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.9
"79",2013-10-20,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.4
"80",2013-10-21,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.7
"81",2013-10-22,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.1
"82",2013-10-23,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.6
"83",2013-10-24,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.4
"84",2013-10-25,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,21.2
"85",2013-10-26,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.7
"86",2013-10-27,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.4
"87",2013-10-28,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.3
"88",2013-10-29,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.1
"89",2013-10-30,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.4
"90",2013-10-31,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.8
"91",2013-11-01,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.6
"92",2013-11-02,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22
"93",2013-11-03,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.1
"94",2013-11-04,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.8
"95",2013-11-05,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.6
"96",2013-11-06,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.7
"97",2013-11-07,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.4
"98",2013-11-08,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.6
"99",2013-11-09,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.9
"100",2013-11-10,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.9
"101",2013-11-11,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.2
"102",2013-11-12,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.2
"103",2013-11-13,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.3
"104",2013-11-14,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.2
"105",2013-11-15,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.9
"106",2013-11-16,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",0.8,26.8
"107",2013-11-17,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",0,24.9
"108",2013-11-18,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.8
"109",2013-11-19,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.1
"110",2013-11-20,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.2
"111",2013-11-21,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.7
"112",2013-11-22,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.1
"113",2013-11-23,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.3
"114",2013-11-24,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.4
"115",2013-11-25,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.1
"116",2013-11-26,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.4
"117",2013-11-27,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.8
"118",2013-11-28,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,28.1
"119",2013-11-29,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,28.9
"120",2013-11-30,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.9
"121",2013-12-01,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.2
"122",2013-12-02,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.1
"123",2013-12-03,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.8
"124",2013-12-04,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,28.6
"125",2013-12-05,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,28.1
"126",2013-12-06,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.2
"127",2013-12-07,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.1
"128",2013-12-08,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.3
"129",2013-12-09,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.1
"130",2013-12-10,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.8
"131",2013-12-11,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.9
"132",2013-12-12,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.7
"133",2013-12-13,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.1
"134",2013-12-14,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.8
"135",2013-12-15,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.9
"136",2013-12-16,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.9
"137",2013-12-17,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26
"138",2013-12-18,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.1
"139",2013-12-19,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.6
"140",2013-12-20,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,28
"141",2013-12-21,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,28.6
"142",2013-12-22,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,29.4
"143",2013-12-23,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,28.3
"144",2013-12-24,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.9
"145",2013-12-25,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.3
"146",2013-12-26,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.5
"147",2013-12-27,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,28.9
"148",2013-12-28,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,28.4
"149",2013-12-29,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,28.7
"150",2013-12-30,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,28.9
"151",2013-12-31,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.9
"152",2014-01-01,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.7
"153",2014-01-02,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.3
"154",2014-01-03,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.6
"155",2014-01-04,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.9
"156",2014-01-05,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.5
"157",2014-01-06,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.9
"158",2014-01-07,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.2
"159",2014-01-08,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.3
"160",2014-01-09,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.8
"161",2014-01-10,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.4
"162",2014-01-11,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.6
"163",2014-01-12,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.2
"164",2014-01-13,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.9
"165",2014-01-14,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.9
"166",2014-01-15,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25
"167",2014-01-16,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",2.8,25.1
"168",2014-01-17,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",0,25.6
"169",2014-01-18,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.6
"170",2014-01-19,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.6
"171",2014-01-20,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.5
"172",2014-01-21,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.7
"173",2014-01-22,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.5
"174",2014-01-23,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.2
"175",2014-01-24,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.3
"176",2014-01-25,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",43.2,20.6
"177",2014-01-26,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",0,19.7
"178",2014-01-27,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.4
"179",2014-01-28,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.8
"180",2014-01-29,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.9
"181",2014-01-30,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.7
"182",2014-01-31,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.3
"183",2014-02-01,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.3
"184",2014-02-02,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.9
"185",2014-02-03,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.8
"186",2014-02-04,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.4
"187",2014-02-05,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.7
"188",2014-02-06,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.6
"189",2014-02-07,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.1
"190",2014-02-08,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.2
"191",2014-02-09,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.6
"192",2014-02-10,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.2
"193",2014-02-11,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.4
"194",2014-02-12,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.9
"195",2014-02-13,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.5
"196",2014-02-14,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.6
"197",2014-02-15,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.3
"198",2014-02-16,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.7
"199",2014-02-17,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.6
"200",2014-02-18,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27
"201",2014-02-19,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.5
"202",2014-02-20,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.2
"203",2014-02-21,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.9
"204",2014-02-22,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.7
"205",2014-02-23,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.9
"206",2014-02-24,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.7
"207",2014-02-25,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.6
"208",2014-02-26,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.7
"209",2014-02-27,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.3
"210",2014-02-28,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.8
"211",2014-03-01,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.4
"212",2014-03-02,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.2
"213",2014-03-03,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22
"214",2014-03-04,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.5
"215",2014-03-05,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.3
"216",2014-03-06,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.2
"217",2014-03-07,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.4
"218",2014-03-08,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.8
"219",2014-03-09,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.2
"220",2014-03-10,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.6
"221",2014-03-11,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.1
"222",2014-03-12,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.3
"223",2014-03-13,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.2
"224",2014-03-14,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.8
"225",2014-03-15,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.7
"226",2014-03-16,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.9
"227",2014-03-17,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.6
"228",2014-03-18,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.3
"229",2014-03-19,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.2
"230",2014-03-20,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,20.2
"231",2014-03-21,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.5
"232",2014-03-22,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.4
"233",2014-03-23,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,21.8
"234",2014-03-24,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.9
"235",2014-03-25,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.2
"236",2014-03-26,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.4
"237",2014-03-27,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.3
"238",2014-03-28,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.7
"239",2014-03-29,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.8
"240",2014-03-30,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.3
"241",2014-03-31,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.7
"242",2014-04-01,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.8
"243",2014-04-02,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.3
"244",2014-04-03,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.8
"245",2014-04-04,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27
"246",2014-04-05,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.6
"247",2014-04-06,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.2
"248",2014-04-07,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.2
"249",2014-04-08,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,27.6
"250",2014-04-09,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,26.7
"251",2014-04-10,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.9
"252",2014-04-11,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.2
"253",2014-04-12,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,21.1
"254",2014-04-13,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.9,21
"255",2014-04-14,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",0,19.5
"256",2014-04-15,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,21.1
"257",2014-04-16,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22
"258",2014-04-17,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.9
"259",2014-04-18,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.5
"260",2014-04-19,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.9
"261",2014-04-20,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.8
"262",2014-04-21,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.1
"263",2014-04-22,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.5
"264",2014-04-23,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.5
"265",2014-04-24,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.3
"266",2014-04-25,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.9
"267",2014-04-26,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.2
"268",2014-04-27,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,23.6
"269",2014-04-28,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,24.7
"270",2014-04-29,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.3
"271",2014-04-30,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.2
"272",2014-05-01,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,20.7
"273",2014-05-02,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,22.6
"274",2014-05-03,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25
"275",2014-05-04,"BLM00085244","VIRU VIRU INTERNATIONAL, BL",7.91456310679612,25.9
